
FullName                                                                                                                                                                               LastWriteTime             Length
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\menu.md                                                              1/25/2026 10:04:08 PM         31
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\inline.png                                                           1/25/2026 10:04:08 PM     153968
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\inline.md                                                            1/25/2026 10:04:08 PM         36
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\chat2.png                                                            1/25/2026 10:04:08 PM     235879
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\chat1.png                                                            1/25/2026 10:04:08 PM     180212
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\walkthrough\amazonq\chat.md                                                              1/25/2026 10:04:08 PM         72
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\vs-lambda-sample-request-manifest.xml                                                    1/25/2026 10:04:08 PM       3521
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\sagemaker_connect.ps1                                                                    1/25/2026 10:04:08 PM       5370
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\sagemaker_connect                                                                        1/25/2026 10:04:08 PM       4795
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\policychecks-tf-default.yaml                                                             1/25/2026 10:04:08 PM       5239
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\cloud9\sam-configure-and-run-still-en.png                                    1/25/2026 10:04:08 PM      26594
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\cloud9\sam-configure-and-run-still-cn.png                                    1/25/2026 10:04:08 PM      43614
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\cloud9\overview-aws-explorer-en.png                                          1/25/2026 10:04:08 PM     315550
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\cloud9\overview-aws-explorer-cn.png                                          1/25/2026 10:04:08 PM     335918
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\cloud9\open-commands-en.png                                                  1/25/2026 10:04:08 PM      82448
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\cloud9\open-commands-cn.png                                                  1/25/2026 10:04:08 PM     105412
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\cloud9\Codelens-YAML-template.png                                            1/25/2026 10:04:08 PM      14997
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\cloud9\Codelens-direct-function.png                                          1/25/2026 10:04:08 PM      21379
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\aws-icon-256x256.png                                                         1/25/2026 10:04:08 PM      10466
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\marketplace\amazonq-icon-256x256.png                                                     1/25/2026 10:04:08 PM      40102
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\markdown\WelcomeToCodeWhispererCloud9.md                                                 1/25/2026 10:04:08 PM       1692
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\markdown\WelcomeToCodeWhisperer.md                                                       1/25/2026 10:04:08 PM       2375
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\markdown\twosum_vsc.gif                                                                  1/25/2026 10:04:08 PM     262467
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\markdown\samReadme.md                                                                    1/25/2026 10:04:08 PM       3032
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\markdown\lambdaEdit.md                                                                   1/25/2026 10:04:08 PM       1216
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\markdown\lambda2sam.md                                                                   1/25/2026 10:04:08 PM       3557
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\resources\index.html                                             1/25/2026 10:04:08 PM       6037
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\resources\icons.css                                              1/25/2026 10:04:08 PM      30589
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\resources\aws-toolkit-icons.woff                                 1/25/2026 10:04:08 PM      58772
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\resources\auth.css                                               1/25/2026 10:04:08 PM       1446
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\registry.node                                                    1/25/2026 10:04:08 PM     696320
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\package.json                                                     1/25/2026 10:04:08 PM        430
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\crypt32-x64.node                                                 1/25/2026 10:04:08 PM     117760
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\crypt32-ia32.node                                                1/25/2026 10:04:08 PM      92672
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\aws-lsp-codewhisperer.js.LICENSE.txt                             1/25/2026 10:04:08 PM       4978
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\servers\aws-lsp-codewhisperer.js                                         1/25/2026 10:04:08 PM    5964083
C:\Users\zoole\.kiro\extensions\amazonwebservices.amazon-q-vscode-1.108.0-universal\resources\language-server\clients\README.txt                                                       1/25/2026 10:04:08 PM        116
